Sample ID,Sample Date,Beach Name,Sample Location,Enterococci Results,Units or Notes
NP2105030830-1.1,2021-05-03,WOLFE'S POND PARK,Center,9.9,MPN/100 ml
NP2105031020-1.1,2021-05-03,SOUTH BEACH,Center,9.9,MPN/100 ml
JA2105100825-1.1,2021-05-10,ORCHARD BEACH,Left,9.9,MPN/100 ml
JA2105170820-1.1,2021-05-17,ORCHARD BEACH,Left,9.9,MPN/100 ml
JA2105030850-2.1,2021-05-03,ORCHARD BEACH,Center,10,MPN/100 ml
NP2105100935-1.1,2021-05-10,CEDAR GROVE,Center,31,MPN/100 ml
NP2105030735-1.1,2021-05-03,SI YMCA OF GREATER NEW YORK,Center,10,MPN/100 ml
NP2105190900-4.1,2021-05-19,ROCKAWAY BEACH 116TH - 126TH,Center,9.9,MPN/100 ml
MA2105240800-1.1,2021-05-24,CONEY ISLAND BR. 6TH - OCEAN PKWY,Center,9.9,MPN/100 ml
NP2105171010-1.1,2021-05-17,MIDLAND BEACH,Center,10,MPN/100 ml
NP2105170850-1.1,2021-05-17,WOLFE'S POND PARK,Center,9.9,MPN/100 ml
NP2105190835-3.1,2021-05-19,ROCKAWAY BEACH 95TH - 116TH,Center,9.9,MPN/100 ml
NP2105170935-1.1,2021-05-17,CEDAR GROVE,Center,9.9,MPN/100 ml
JA2105100855-2.1,2021-05-10,ORCHARD BEACH,Center,52,MPN/100 ml
NP2105030920-1.1,2021-05-03,CEDAR GROVE,Center,9.9,MPN/100 ml
JA2105240945-1.1,2021-05-24,MORRIS YACHT AND BEACH CLUB,Center,75,MPN/100 ml
NP2105101040-1.1,2021-05-10,SOUTH BEACH,Center,9.9,MPN/100 ml
JA2105170920-3.1,2021-05-17,ORCHARD BEACH,Right,9.9,MPN/100 ml
JA2105100920-3.1,2021-05-10,ORCHARD BEACH,Right,31,MPN/100 ml
MA2105170900-1.1,2021-05-17,CONEY ISLAND OCEAN PKWY - WEST 8TH,Center,9.9,MPN/100 ml
NP2105050755-1.1,2021-05-05,ROCKAWAY BEACH 9TH - 13TH,Center,10,MPN/100 ml
JA2105170850-2.1,2021-05-17,ORCHARD BEACH,Center,9.9,MPN/100 ml
MA2105240830-1.1,2021-05-24,CONEY ISLAND WEST 8TH - PIER,Center,9.9,MPN/100 ml
MA2105240945-1.1,2021-05-24,SEAGATE BEACH - 38TH STREET,Center,9.9,MPN/100 ml
NP2105240725-1.1,2021-05-24,SI YMCA OF GREATER NEW YORK,Center,42,MPN/100 ml
NP2105240900-1.1,2021-05-24,CEDAR GROVE,Center,9.9,MPN/100 ml
MA2105030915-1.1,2021-05-03,CONEY ISLAND OCEAN PKWY - WEST 8TH,Center,9.9,MPN/100 ml
JA2105240800-1.1,2021-05-24,ORCHARD BEACH,Left,10,MPN/100 ml
MA2105100830-1.1,2021-05-10,CONEY ISLAND BR. 6TH - OCEAN PKWY,Center,120,MPN/100 ml
JA2105240820-2.1,2021-05-24,ORCHARD BEACH,Center,324,MPN/100 ml
NP2105240935-1.1,2021-05-24,MIDLAND BEACH,Center,9.9,MPN/100 ml
JA2105241010-1.1,2021-05-24,WEST FORDHAM STREET ASSOCIATION,Center,31,MPN/100 ml
NP2105101015-1.1,2021-05-10,MIDLAND BEACH,Center,63,MPN/100 ml
MA2105030945-1.1,2021-05-03,CONEY ISLAND WEST 28TH - WEST 37TH,Center,9.9,MPN/100 ml
MA2105030845-1.1,2021-05-03,CONEY ISLAND BR. 15TH - 6TH,Center,9.9,MPN/100 ml
NP2105050945-4.1,2021-05-05,ROCKAWAY BEACH 126TH - 149TH,Center,9.9,MPN/100 ml
NP2105030955-1.1,2021-05-03,MIDLAND BEACH,Center,20,MPN/100 ml
JA2105030920-3.1,2021-05-03,ORCHARD BEACH,Right,30,MPN/100 ml
NP2105100740-1.1,2021-05-10,SI YMCA OF GREATER NEW YORK,Center,9.9,MPN/100 ml
MA2105170930-1.1,2021-05-17,CONEY ISLAND WEST 28TH - WEST 37TH,Center,9.9,MPN/100 ml
MA2105100800-1.1,2021-05-10,MANHATTAN BEACH,Center,30,MPN/100 ml
NP2105100840-1.1,2021-05-10,WOLFE'S POND PARK,Center,9.9,MPN/100 ml
MA2105170800-1.1,2021-05-17,MANHATTAN BEACH,Center,30,MPN/100 ml
NP2105170805-1.1,2021-05-17,SI YMCA OF GREATER NEW YORK,Center,9.9,MPN/100 ml
MA2105240930-1.1,2021-05-24,SEAGATE BEACH - 42ND STREET,Center,9.9,MPN/100 ml
NP2105050825-2.1,2021-05-05,ROCKAWAY BEACH 23RD - 59TH,Center,9.9,MPN/100 ml
MA2105170830-1.1,2021-05-17,CONEY ISLAND BR. 15TH - 6TH,Center,63,MPN/100 ml
JA2105261020-1.1,2021-05-26,KINGSBOROUGH COMMUNITY COLLEGE,Center,42,MPN/100 ml
NP2105260945-1.1,2021-05-26,SCHUYLER HILL CIVIC ASSOCIATION,Center,9.9,MPN/100 ml
NP2105261115-3.1,2021-05-26,ORCHARD BEACH,Right,10,MPN/100 ml
JA2105260750-1.1,2021-05-26,DOUGLASTON HOMEOWNERS ASSOCIATION,Center,10,MPN/100 ml
NP2105260910-1.1,2021-05-26,DANISH AMERICAN BEACH CLUB,Center,9.9,MPN/100 ml
NP2105260820-1.1,2021-05-26,AMERICAN TURNERS,Center,10,MPN/100 ml
JA2105260915-1.1,2021-05-26,GERRITSEN/KIDDIE BEACH,Center,9.9,MPN/100 ml
JA2105260950-1.1,2021-05-26,MANHATTAN BEACH,Center,364,MPN/100 ml
NP2105270940-1.1,2021-05-27,BREEZY POINT - REID AVE.,Center,9.9,MPN/100 ml
NP2105260725-1.1,2021-05-26,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Center,9.9,MPN/100 ml
NP2105261100-2.1,2021-05-26,ORCHARD BEACH,Center,9.9,MPN/100 ml
NP2105260850-1.1,2021-05-26,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Center,9.9,MPN/100 ml
NP2105261045-1.1,2021-05-26,ORCHARD BEACH,Left,9.9,MPN/100 ml
NP2105260835-1.1,2021-05-26,WHITE CROSS FISHING CLUB,Center,9.9,MPN/100 ml
NP2105261005-1.1,2021-05-26,LOCUST POINT YACHT CLUB,Center,9.9,MPN/100 ml
NP2105271020-1.1,2021-05-27,BREEZY POINT - 219TH STREET,Center,9.9,MPN/100 ml
NP2105260925-1.1,2021-05-26,MANHEM BEACH CLUB,Center,9.9,MPN/100 ml
NP2106070905-1.1,2021-06-07,MIDLAND BEACH,Center,10,MPN/100 ml
NP2106030735-1.1,2021-06-03,ROCKAWAY BEACH 9TH - 13TH,Center,9.9,MPN/100 ml
MA2106070945-1.1,2021-06-07,SEAGATE BEACH - 42ND STREET,Center,10,MPN/100 ml
JA2106020835-3.1,2021-06-02,ORCHARD BEACH,Right,9.9,MPN/100 ml
NP2106031020-1.1,2021-06-03,BREEZY POINT - 219TH STREET,Center,9.9,MPN/100 ml
MA2106070845-1.1,2021-06-07,CONEY ISLAND BR. 6TH - OCEAN PKWY,Center,9.9,MPN/100 ml
MA2106010800-1.1,2021-06-01,CONEY ISLAND BR. 15TH - 6TH,Center,20,MPN/100 ml
NP2106010825-1.1,2021-06-01,WOLFE'S POND PARK,Center,9.9,MPN/100 ml
NP2106020715-1.1,2021-06-02,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Center,9.9,MPN/100 ml
MA2106010930-1.1,2021-06-01,SEAGATE BEACH - 38TH STREET,Center,9.9,MPN/100 ml
MA2106010830-1.1,2021-06-01,CONEY ISLAND OCEAN PKWY - WEST 8TH,Center,9.9,MPN/100 ml
NP2106020835-1.1,2021-06-02,AMERICAN TURNERS,Center,10,MPN/100 ml
NP2106030805-2.1,2021-06-03,ROCKAWAY BEACH 23RD - 59TH,Center,9.9,MPN/100 ml
NP2106070650-1.1,2021-06-07,SI YMCA OF GREATER NEW YORK,Center,99,MPN/100 ml
NP2106010735-1.1,2021-06-01,SI YMCA OF GREATER NEW YORK,Center,9.9,MPN/100 ml
MA2106070730-1.1,2021-06-07,GERRITSEN/KIDDIE BEACH,Center,64,MPN/100 ml
JA2106020755-1.1,2021-06-02,ORCHARD BEACH,Left,10,MPN/100 ml
JA2106010915-1.1,2021-06-01,GERRITSEN/KIDDIE BEACH,Center,41,MPN/100 ml
NP2106020800-1.1,2021-06-02,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Center,9.9,MPN/100 ml
MA2106071000-1.1,2021-06-07,SEAGATE BEACH - 38TH STREET,Center,20,MPN/100 ml
JA2106010755-1.1,2021-06-01,DOUGLASTON HOMEOWNERS ASSOCIATION,Center,31,MPN/100 ml
NP2106020945-1.1,2021-06-02,SCHUYLER HILL CIVIC ASSOCIATION,Center,9.9,MPN/100 ml
NP2106020915-1.1,2021-06-02,MANHEM BEACH CLUB,Center,20,MPN/100 ml
JA2106020920-1.1,2021-06-02,MORRIS YACHT AND BEACH CLUB,Center,20,MPN/100 ml
JA2106010945-1.1,2021-06-01,MANHATTAN BEACH,Center,9.9,MPN/100 ml
NP2106070740-1.1,2021-06-07,WOLFE'S POND PARK,Center,9.9,MPN/100 ml
JA2106020905-1.1,2021-06-02,WEST FORDHAM STREET ASSOCIATION,Center,9.9,MPN/100 ml
NP2106030945-1.1,2021-06-03,BREEZY POINT - REID AVE.,Center,10,MPN/100 ml
JA2106020815-2.1,2021-06-02,ORCHARD BEACH,Center,9.9,MPN/100 ml
NP2106030910-4.1,2021-06-03,ROCKAWAY BEACH 116TH - 126TH,Center,9.9,MPN/100 ml
NP2106070830-1.1,2021-06-07,CEDAR GROVE,Center,10,MPN/100 ml
MA2106070915-1.1,2021-06-07,CONEY ISLAND WEST 16TH - WEST 27TH,Center,9.9,MPN/100 ml
NP2106020820-1.1,2021-06-02,WHITE CROSS FISHING CLUB,Center,87,MPN/100 ml
NP2106021010-1.1,2021-06-02,LOCUST POINT YACHT CLUB,Center,31,MPN/100 ml
NP2106011030-1.1,2021-06-01,SOUTH BEACH,Center,9.9,MPN/100 ml
MA2106070815-1.1,2021-06-07,KINGSBOROUGH COMMUNITY COLLEGE,Center,9.9,MPN/100 ml
NP2106030835-3.1,2021-06-03,ROCKAWAY BEACH 80TH - 95TH,Center,9.9,MPN/100 ml
NP2106020850-1.1,2021-06-02,DANISH AMERICAN BEACH CLUB,Center,10,MPN/100 ml
NP2106011005-1.1,2021-06-01,MIDLAND BEACH,Center,9.9,MPN/100 ml
MA2106070800-1.1,2021-06-07,MANHATTAN BEACH,Center,31,MPN/100 ml
MA2106010845-1.1,2021-06-01,CONEY ISLAND WEST 28TH - WEST 37TH,Center,41,MPN/100 ml
MA2106070900-1.1,2021-06-07,CONEY ISLAND WEST 8TH - PIER,Center,9.9,MPN/100 ml
JA2106011010-1.1,2021-06-01,KINGSBOROUGH COMMUNITY COLLEGE,Center,31,MPN/100 ml
MA2106010915-1.1,2021-06-01,SEAGATE BEACH - 42ND STREET,Center,9.9,MPN/100 ml
NP2106010920-1.1,2021-06-01,CEDAR GROVE,Center,10,MPN/100 ml
NP2106070930-1.1,2021-06-07,SOUTH BEACH,Center,9.9,MPN/100 ml
MA2106140930-1.1,2021-06-14,SEAGATE BEACH - 42ND STREET,Center,9.9,MPN/100 ml
MA2106140830-1.1,2021-06-14,CONEY ISLAND OCEAN PKWY - WEST 8TH,Center,9.9,MPN/100 ml
JA2106080835-3.1,2021-06-08,ORCHARD BEACH,Right,20,MPN/100 ml
NP2106080825-1.1,2021-06-08,DANISH AMERICAN BEACH CLUB,Center,42,MPN/100 ml
NP2106080810-1.1,2021-06-08,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Center,64,MPN/100 ml
MA2106140900-1.1,2021-06-14,CONEY ISLAND WEST 28TH - WEST 37TH,Center,10,MPN/100 ml
NP2106080930-1.1,2021-06-08,LOCUST POINT YACHT CLUB,Center,20,MPN/100 ml
NP2106080905-1.1,2021-06-08,SCHUYLER HILL CIVIC ASSOCIATION,Center,20,MPN/100 ml
JA2106080905-1.1,2021-06-08,WEST FORDHAM STREET ASSOCIATION,Center,20,MPN/100 ml
NP2106140750-1.1,2021-06-14,WOLFE'S POND PARK,Center,63,MPN/100 ml
JA2106080810-2.1,2021-06-08,ORCHARD BEACH,Center,10,MPN/100 ml
NP2106080655-1.1,2021-06-08,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Center,20,MPN/100 ml
NP2106080735-1.1,2021-06-08,AMERICAN TURNERS,Center,9.9,MPN/100 ml
JA2106080925-1.1,2021-06-08,MORRIS YACHT AND BEACH CLUB,Center,10,MPN/100 ml
JA2106080750-1.1,2021-06-08,ORCHARD BEACH,Left,9.9,MPN/100 ml
NP2106080840-1.1,2021-06-08,MANHEM BEACH CLUB,Center,9.9,MPN/100 ml
NP2106080750-1.1,2021-06-08,WHITE CROSS FISHING CLUB,Center,164,MPN/100 ml
JA2106141010-1.1,2021-06-14,KINGSBOROUGH COMMUNITY COLLEGE,Center,31,MPN/100 ml
JA2106140755-1.1,2021-06-14,DOUGLASTON HOMEOWNERS ASSOCIATION,Center,10,MPN/100 ml
NP2106140700-1.1,2021-06-14,SI YMCA OF GREATER NEW YORK,Center,9.9,MPN/100 ml
JA2106140945-1.1,2021-06-14,MANHATTAN BEACH,Center,20,MPN/100 ml
JA2106080705-1.1,2021-06-08,DOUGLASTON HOMEOWNERS ASSOCIATION,Center,20,MPN/100 ml
NP2106140920-1.1,2021-06-14,MIDLAND BEACH,Center,10,MPN/100 ml
MA2106140945-1.1,2021-06-14,SEAGATE BEACH - 38TH STREET,Center,9.9,MPN/100 ml
JA2106140910-1.1,2021-06-14,GERRITSEN/KIDDIE BEACH,Center,10,MPN/100 ml
NP2106140945-1.1,2021-06-14,SOUTH BEACH,Center,20,MPN/100 ml
MA2106140815-1.1,2021-06-14,CONEY ISLAND BR. 15TH - 6TH,Center,41,MPN/100 ml
NP2106140845-1.1,2021-06-14,CEDAR GROVE,Center,31,MPN/100 ml
MA2106150800-1.1,2021-06-15,ORCHARD BEACH,Left,10,MPN/100 ml
NP2106150655-1.1,2021-06-15,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Center,20,MPN/100 ml
NP2106160715-1.1,2021-06-16,ROCKAWAY BEACH 15TH - 22TH,Center,20,MPN/100 ml
NP2106150825-1.1,2021-06-15,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Center,52,MPN/100 ml
MA2106150800-1.5,2021-06-15,ORCHARD BEACH,Right,9.9,MPN/100 ml
NP2106160930-1.1,2021-06-16,BREEZY POINT - REID AVE.,Center,10,MPN/100 ml
NP2106160755-2.1,2021-06-16,ROCKAWAY BEACH 59TH - 80TH,Center,10,MPN/100 ml
NP2106150930-1.1,2021-06-15,SCHUYLER HILL CIVIC ASSOCIATION,Center,31,MPN/100 ml
MA2106211000-1.1,2021-06-21,SEAGATE BEACH - 42ND STREET,Center,9.9,MPN/100 ml
NP2106210815-1.1,2021-06-21,WOLFE'S POND PARK,Center,10,MPN/100 ml
NP2106160855-4.1,2021-06-16,ROCKAWAY BEACH 126TH - 149TH,Center,10,MPN/100 ml
MA2106210900-1.1,2021-06-21,CONEY ISLAND BR. 6TH - OCEAN PKWY,Center,10,MPN/100 ml
NP2106160820-3.1,2021-06-16,ROCKAWAY BEACH 95TH - 116TH,Center,9.9,MPN/100 ml
NP2106210910-1.1,2021-06-21,CEDAR GROVE,Center,9.9,MPN/100 ml
NP2106151010-1.1,2021-06-15,LOCUST POINT YACHT CLUB,Center,31,MPN/100 ml
NP2106211010-1.1,2021-06-21,SOUTH BEACH,Center,9.9,MPN/100 ml
NP2106150750-1.1,2021-06-15,AMERICAN TURNERS,Center,160,MPN/100 ml
MA2106211015-1.1,2021-06-21,SEAGATE BEACH - 38TH STREET,Center,9.9,MPN/100 ml
NP2106161005-1.1,2021-06-16,BREEZY POINT - 219TH STREET,Center,9.9,MPN/100 ml
MA2106210830-1.1,2021-06-21,KINGSBOROUGH COMMUNITY COLLEGE,Center,53,MPN/100 ml
MA2106150800-1.3,2021-06-15,ORCHARD BEACH,Center,9.9,MPN/100 ml
NP2106210940-1.1,2021-06-21,MIDLAND BEACH,Center,10,MPN/100 ml
MA2106150900-1.1,2021-06-15,MORRIS YACHT AND BEACH CLUB,Center,20,MPN/100 ml
MA2106210800-1.1,2021-06-21,MANHATTAN BEACH,Center,10,MPN/100 ml
MA2106210930-1.1,2021-06-21,CONEY ISLAND WEST 8TH - PIER,Center,20,MPN/100 ml
MA2106150845-1.1,2021-06-15,WEST FORDHAM STREET ASSOCIATION,Center,9.9,MPN/100 ml
NP2106150900-1.1,2021-06-15,MANHEM BEACH CLUB,Center,31,MPN/100 ml
NP2106150840-1.1,2021-06-15,DANISH AMERICAN BEACH CLUB,Center,52,MPN/100 ml
MA2106210945-1.1,2021-06-21,CONEY ISLAND WEST 16TH - WEST 27TH,Center,10,MPN/100 ml
NP2106210720-1.1,2021-06-21,SI YMCA OF GREATER NEW YORK,Center,9.9,MPN/100 ml
NP2106150810-1.1,2021-06-15,WHITE CROSS FISHING CLUB,Center,216,MPN/100 ml
MA2106210730-1.1,2021-06-21,GERRITSEN/KIDDIE BEACH,Center,42,MPN/100 ml
JA2106280855-1.1,2021-06-28,SEAGATE BEACH - 38TH STREET,Center,75,MPN/100 ml
NP2106280730-1.1,2021-06-28,SI YMCA OF GREATER NEW YORK,Center,53,MPN/100 ml
NP2106220840-1.1,2021-06-22,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Center,782,MPN/100 ml
NP2106280820-1.1,2021-06-28,WOLFE'S POND PARK,Center,9.9,MPN/100 ml
NP2106220810-1.1,2021-06-22,AMERICAN TURNERS,Center,124,MPN/100 ml
NP2106220855-1.1,2021-06-22,DANISH AMERICAN BEACH CLUB,Center,9.9,MPN/100 ml
JA2106280950-1.1,2021-06-28,KINGSBOROUGH COMMUNITY COLLEGE,Center,20,MPN/100 ml
JA2106220925-1.1,2021-06-22,WEST FORDHAM STREET ASSOCIATION,Center,31,MPN/100 ml
JA2106220720-1.1,2021-06-22,DOUGLASTON HOMEOWNERS ASSOCIATION,Center,124,MPN/100 ml
NP2106281005-1.1,2021-06-28,SOUTH BEACH,Center,10,MPN/100 ml
NP2106220825-1.1,2021-06-22,WHITE CROSS FISHING CLUB,Center,192,MPN/100 ml
JA2106220830-2.1,2021-06-22,ORCHARD BEACH,Center,10,MPN/100 ml
JA2106280820-3.1,2021-06-28,CONEY ISLAND WEST 28TH - WEST 37TH,Center,9.9,MPN/100 ml
NP2106220915-1.1,2021-06-22,MANHEM BEACH CLUB,Center,10,MPN/100 ml
JA2106280725-1.1,2021-06-28,CONEY ISLAND BR. 15TH - 6TH,Center,20,MPN/100 ml
JA2106280925-1.1,2021-06-28,MANHATTAN BEACH,Center,10,MPN/100 ml
JA2106280655-1.1,2021-06-28,GERRITSEN/KIDDIE BEACH,Center,53,MPN/100 ml
NP2106280910-1.1,2021-06-28,CEDAR GROVE,Center,10,MPN/100 ml
JA2106280750-2.1,2021-06-28,CONEY ISLAND OCEAN PKWY - WEST 8TH,Center,10,MPN/100 ml
JA2106280840-1.1,2021-06-28,SEAGATE BEACH - 42ND STREET,Center,20,MPN/100 ml
NP2106220950-1.1,2021-06-22,SCHUYLER HILL CIVIC ASSOCIATION,Center,31,MPN/100 ml
JA2106220900-3.1,2021-06-22,ORCHARD BEACH,Right,10,MPN/100 ml
NP2106220720-1.1,2021-06-22,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Center,53,MPN/100 ml
JA2106220810-1.1,2021-06-22,ORCHARD BEACH,Left,20,MPN/100 ml
NP2106280940-1.1,2021-06-28,MIDLAND BEACH,Center,10,MPN/100 ml
NP2106221010-1.1,2021-06-22,LOCUST POINT YACHT CLUB,Center,64,MPN/100 ml
JA2106220945-1.1,2021-06-22,MORRIS YACHT AND BEACH CLUB,Center,10,MPN/100 ml
NP2106301050-1.1,2021-06-30,BREEZY POINT - 219TH STREET,Center,9.9,MPN/100 ml
JA2106290805-2.1,2021-06-29,ORCHARD BEACH,Center,9.9,MPN/100 ml
NP2106300940-4.1,2021-06-30,ROCKAWAY BEACH 116TH - 126TH,Center,9.9,MPN/100 ml
NP2106290910-1.1,2021-06-29,MANHEM BEACH CLUB,Center,9.9,MPN/100 ml
NP2106300755-2.1,2021-06-30,ROCKAWAY BEACH 23RD - 59TH,Center,9.9,MPN/100 ml
JA2106290830-3.1,2021-06-29,ORCHARD BEACH,Right,9.9,MPN/100 ml
NP2106290740-1.1,2021-06-29,AMERICAN TURNERS,Center,31,MPN/100 ml
NP2106290940-1.1,2021-06-29,SCHUYLER HILL CIVIC ASSOCIATION,Center,20,MPN/100 ml
NP2106290655-1.1,2021-06-29,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Center,9.9,MPN/100 ml
NP2106300845-3.1,2021-06-30,ROCKAWAY BEACH 80TH - 95TH,Center,9.9,MPN/100 ml
JA2106290655-1.1,2021-06-29,DOUGLASTON HOMEOWNERS ASSOCIATION,Center,150,MPN/100 ml
JA2106290920-1.1,2021-06-29,MORRIS YACHT AND BEACH CLUB,Center,10,MPN/100 ml
NP2106291010-1.1,2021-06-29,LOCUST POINT YACHT CLUB,Center,9.9,MPN/100 ml
NP2106301020-1.1,2021-06-30,BREEZY POINT - REID AVE.,Center,10,MPN/100 ml
NP2106290815-1.1,2021-06-29,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Center,9.9,MPN/100 ml
NP2106300715-1.1,2021-06-30,ROCKAWAY BEACH 9TH - 13TH,Center,9.9,MPN/100 ml
JA2106290900-1.1,2021-06-29,WEST FORDHAM STREET ASSOCIATION,Center,31,MPN/100 ml
NP2106290755-1.1,2021-06-29,WHITE CROSS FISHING CLUB,Center,20,MPN/100 ml
NP2106290840-1.1,2021-06-29,DANISH AMERICAN BEACH CLUB,Center,20,MPN/100 ml
JA2106290745-1.1,2021-06-29,ORCHARD BEACH,Left,9.9,MPN/100 ml
MA2107120830-1.1,2021-07-12,CONEY ISLAND WEST 28TH - WEST 37TH,Center,238,MPN/100 ml
MA2107120900-1.1,2021-07-12,SEAGATE BEACH - 42ND STREET,Center,31,MPN/100 ml
NP2107070715-1.1,2021-07-07,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Center,478,MPN/100 ml
NP2107070835-1.1,2021-07-07,SCHUYLER HILL CIVIC ASSOCIATION,Center,9.9,MPN/100 ml
MA2107120730-1.1,2021-07-12,CONEY ISLAND BR. 15TH - 6TH,Center,10,MPN/100 ml
JA2107070715-1.1,2021-07-07,ORCHARD BEACH,Left,9.9,MPN/100 ml
NP2107070655-1.1,2021-07-07,WHITE CROSS FISHING CLUB,Center,659,MPN/100 ml
NP2107120835-1.1,2021-07-12,CEDAR GROVE,Center,10,MPN/100 ml
JA2107070800-3.1,2021-07-07,ORCHARD BEACH,Right,9.9,MPN/100 ml
MA2107060930-1.1,2021-07-06,SEAGATE BEACH - 42ND STREET,Center,10,MPN/100 ml
JA2107120650-1.1,2021-07-12,DOUGLASTON HOMEOWNERS ASSOCIATION,Center,2006,MPN/100 ml
JA2107060805-1.1,2021-07-06,GERRITSEN/KIDDIE BEACH,Center,20,MPN/100 ml
JA2107060655-1.1,2021-07-06,DOUGLASTON HOMEOWNERS ASSOCIATION,Center,9.9,MPN/100 ml
NP2107070640-1.1,2021-07-07,AMERICAN TURNERS,Center,288,MPN/100 ml
MA2107120800-1.1,2021-07-12,CONEY ISLAND OCEAN PKWY - WEST 8TH,Center,87,MPN/100 ml
JA2107060920-1.1,2021-07-06,KINGSBOROUGH COMMUNITY COLLEGE,Center,9.9,MPN/100 ml
NP2107070740-1.1,2021-07-07,DANISH AMERICAN BEACH CLUB,Center,99,MPN/100 ml
NP2107070800-1.1,2021-07-07,MANHEM BEACH CLUB,Center,9.9,MPN/100 ml
MA2107060800-1.1,2021-07-06,CONEY ISLAND BR. 6TH - OCEAN PKWY,Center,9.9,MPN/100 ml
NP2107060650-1.1,2021-07-06,SOUTH BEACH,Center,10,MPN/100 ml
JA2107070825-1.1,2021-07-07,WEST FORDHAM STREET ASSOCIATION,Center,9.9,MPN/100 ml
MA2107060830-1.1,2021-07-06,CONEY ISLAND WEST 8TH - PIER,Center,137,MPN/100 ml
NP2107120730-1.1,2021-07-12,SOUTH BEACH,Center,192,MPN/100 ml
NP2107120805-1.1,2021-07-12,MIDLAND BEACH,Center,20,MPN/100 ml
JA2107120830-1.1,2021-07-12,GERRITSEN/KIDDIE BEACH,Center,20,MPN/100 ml
NP2107060715-1.1,2021-07-06,MIDLAND BEACH,Center,9.9,MPN/100 ml
MA2107061000-1.1,2021-07-06,SEAGATE BEACH - 38TH STREET,Center,10,MPN/100 ml
JA2107060855-1.1,2021-07-06,MANHATTAN BEACH,Center,10,MPN/100 ml
MA2107120915-1.1,2021-07-12,SEAGATE BEACH - 38TH STREET,Center,20,MPN/100 ml
NP2107060755-1.1,2021-07-06,CEDAR GROVE,Center,10,MPN/100 ml
NP2107060840-1.1,2021-07-06,WOLFE'S POND PARK,Center,31,MPN/100 ml
NP2107070555-1.1,2021-07-07,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Center,384,MPN/100 ml
NP2107120655-1.1,2021-07-12,SI YMCA OF GREATER NEW YORK,Center,10,MPN/100 ml
JA2107070850-1.1,2021-07-07,MORRIS YACHT AND BEACH CLUB,Center,64,MPN/100 ml
JA2107070735-2.1,2021-07-07,ORCHARD BEACH,Center,9.9,MPN/100 ml
MA2107060900-1.1,2021-07-06,CONEY ISLAND WEST 16TH - WEST 27TH,Center,10,MPN/100 ml
NP2107120940-1.1,2021-07-12,WOLFE'S POND PARK,Center,2005,MPN/100 ml
NP2107060615-1.1,2021-07-06,SI YMCA OF GREATER NEW YORK,Center,31,MPN/100 ml
NP2107070905-1.1,2021-07-07,LOCUST POINT YACHT CLUB,Center,31,MPN/100 ml
JA2107120910-1.1,2021-07-12,MANHATTAN BEACH,Center,42,MPN/100 ml
JA2107120930-1.1,2021-07-12,KINGSBOROUGH COMMUNITY COLLEGE,Center,42,MPN/100 ml
NP2107190620-1.1,2021-07-19,SI YMCA OF GREATER NEW YORK,Center,9.9,MPN/100 ml
NP2107140615-1.2,2021-07-14,CONEY ISLAND WEST 28TH - WEST 37TH,Center,41,MPN/100 ml
NP2107130805-1.1,2021-07-13,DANISH AMERICAN BEACH CLUB,Center,238,MPN/100 ml
NP2107190715-1.1,2021-07-19,MIDLAND BEACH,Center,9.9,MPN/100 ml
NP2107140715-1.1,2021-07-14,SOUTH BEACH,Left,10,MPN/100 ml
NP2107190835-1.1,2021-07-19,WOLFE'S POND PARK,Center,9.9,MPN/100 ml
NP2107130740-1.1,2021-07-13,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Center,2006,MPN/100 ml
NP2107150830-1.1,2021-07-15,BREEZY POINT - 219TH STREET,Center,9.9,MPN/100 ml
NP2107150645-2.1,2021-07-15,ROCKAWAY BEACH 59TH - 80TH,Center,9.9,MPN/100 ml
MA2107190930-1.1,2021-07-19,SEAGATE BEACH - 38TH STREET,Center,9.9,MPN/100 ml
NP2107140835-1.1,2021-07-14,WOLFE'S POND PARK,Left,9.9,MPN/100 ml
NP2107150755-1.1,2021-07-15,BREEZY POINT - REID AVE.,Center,9.9,MPN/100 ml
NP2107150710-3.1,2021-07-15,ROCKAWAY BEACH 95TH - 116TH,Center,9.9,MPN/100 ml
NP2107140835-1.2,2021-07-14,WOLFE'S POND PARK,Center,10,MPN/100 ml
NP2107150615-1.1,2021-07-15,ROCKAWAY BEACH 15TH - 22TH,Center,10,MPN/100 ml
NP2107140615-1.3,2021-07-14,CONEY ISLAND WEST 28TH - WEST 37TH,Center,9.9,MPN/100 ml
